date,TweetVolumeDaily,ln_tweetsDaily,H_daily,meanAbsPolarityDaily,meanPolarityDaily,meanSubjectivityDaily,stdAbsPolarityDaily,stdPolarityDaily,stdSubjectivityDaily,pressConf,month,EconBulletin,speechOtherBoard,speechPresident,n,n2,MonPolAccounts,tweetECB,whatever,dow,dec24,dec25,dec26,dec31,jan01,may01,may09,nov01,oct03,easterSun,easterMon,goodfriday,goodsat,ascension,whitMon,corpus
20may2015,11,2.3978953,0.090909094,.1545454545454545,.1545454545454545,0,.3340213285613425,.3340213285613425,0,0,5,0,0,0,1236,1527696,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21may2015,12,2.7080503,0.097222231,.3958333333333333,-0.1125,0.083333333,.4303382067888258,.5737758708764251,.1863389981249824,0,5,0,0,0,1237,1530169,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22may2015,40,3.8066626,0.033750001,0.51125,0.20625,0.025,.4779497227742683,0.668785046,.1561249499599599,0,5,0,1,1,1238,1532644,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23may2015,10,2.5649493,0.1,0.37,-0.37,0,.4605431575867782,.4605431575867782,0,0,5,0,0,0,1239,1535121,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24may2015,35,4.1588831,0.030204082,.1171428571428571,-0.037142857,0,.2922676994867295,.3126711776069589,0,0,5,0,0,0,1240,1537600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25may2015,7,2.3025851,0.14285715,.2928571428571428,-0.192857143,0.071428571,0.380252333,.4395034303690046,.1749635530559413,0,5,0,0,0,1241,1540081,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26may2015,12,2.6390574,0.097222231,0.225,0.025,0.041666667,.3394235309069383,.4064582799419066,.1381926995981416,0,5,0,0,0,1242,1542564,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27may2015,3,1.3862944,0.33333334,.2333333333333333,.2333333333333333,0,.3299831645537222,.3299831645537222,0,0,5,0,0,0,1243,1545049,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28may2015,11,2.4849067,0.10743802,0.090909091,-0.090909091,0,.2874797872880345,.2874797872880345,0,0,5,0,0,0,1244,1547536,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29may2015,7,2.4849067,0.14285715,.2428571428571429,-0.242857143,.1428571428571428,.3922722919355994,.3922722919355994,.3499271061118826,0,5,0,0,0,1245,1550025,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30may2015,5,1.6094379,0.2,0.4,0.4,0,.4898979485566357,.4898979485566357,0,0,5,0,1,0,1246,1552516,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31may2015,13,2.9444389,0.07692308,.3461538461538461,-0.238461538,0.076923077,.3815260543888382,.4566406793740255,.2664693550105966,0,5,0,0,0,1247,1555009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01jun2015,31,4.6151204,0.032258064,.1655913978494624,0.008602151,0,.3223439992194876,.3622874106019692,0,0,6,0,0,0,1248,1557504,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02jun2015,59,4.2341065,0.026141914,.1169491525423729,-0.011864407,0,.2724045734781709,.2962103843283859,0,0,6,0,0,0,1249,1560001,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03jun2015,133,5.2933049,0.028096557,.1345238095238095,0.105952381,0.002506266,.3031255017602451,.3142543844033373,0.0287948,1,6,0,0,0,1250,1562500,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04jun2015,40,3.8918202,0.026250001,0.18125,0.13125,0,.3432723954820719,.3653230590860643,0,0,6,0,1,0,1251,1565001,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05jun2015,61,4.2904596,0.028218219,.2631147540983607,-0.010655738,0.016393443,.3931693039717055,.4729671560095901,0.089039184,0,6,0,0,0,1252,1567504,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06jun2015,22,3.1354942,0.19834711,.4113636363636363,-0.256818182,0,.4231730298862872,.5313566373285065,0,0,6,0,0,0,1253,1570009,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jun2015,13,3.2188759,0.10059173,.2615384615384616,0,0,.4010341660842177,0.478780502,0,0,6,0,0,0,1254,1572516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08jun2015,7,2.3025851,0.14285715,.3857142857142857,0.1,0,.4549052379454474,.5879747322073337,0,0,6,0,0,0,1255,1575025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09jun2015,9,2.1972246,0.13580248,0.077777778,0.077777778,0,.2199887763691481,.2199887763691481,0,0,6,0,0,0,1256,1577536,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10jun2015,15,2.7725887,0.093333341,.3866666666666667,0.16,0,.4256237253203298,0.552328405,0,0,6,0,0,0,1257,1580049,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11jun2015,28,3.4339871,0.094387755,.3142857142857143,-0.05,0,.4307089551908952,.5308349218784635,0,0,6,0,1,0,1258,1582564,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12jun2015,22,3.1354942,0.099173561,.2068181818181818,-0.025,0,.3730389495096184,.4258013834897887,0,0,6,0,0,0,1259,1585081,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13jun2015,4,1.3862944,0.25,0.35,-0.35,0,0.35,0.35,0,0,6,0,0,0,1260,1587600,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14jun2015,10,2.4849067,0.12,0.27,-0.07,0,.4196427051671457,.4940647730814252,0,0,6,0,0,0,1261,1590121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15jun2015,67,4.4659081,0.029627979,.1223880597014925,0.014925373,0.017910448,.2875895165103955,.3121919287889746,.1077938512553301,0,6,0,1,1,1262,1592644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16jun2015,113,5.0039463,0.014488214,0.334070796,0.080088496,0,.4334603250528715,0.54136585,0,0,6,0,1,0,1263,1595169,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17jun2015,63,4.4188404,0.026455028,.2119047619047619,0.05,0.015873016,.3851112275646764,.4367084676466505,.1249842519684414,0,6,0,0,0,1264,1597696,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18jun2015,22,3.1780539,0.086776868,.2477272727272727,0.061363636,0,.3839025896592877,.4527521442602248,0,0,6,1,0,0,1265,1600225,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19jun2015,44,4.2046928,0.046487607,.2573863636363636,0.003977273,0,0.40023358,.4758348877421265,0,0,6,0,0,0,1266,1602756,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20jun2015,14,3.1780539,0.10204082,.3857142857142857,.2428571428571429,0,.4549052379454474,.5447335989982177,0,0,6,0,0,0,1267,1605289,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21jun2015,27,4.2904596,0.050754458,.2203703703703704,-0.07962963,0.018518519,.3616472752761697,.4159458786151149,0.094426287,0,6,0,0,0,1268,1607824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jun2015,125,5.2364421,0.012480001,0.1972,0.01,0.036,.3721453479488892,.4210463157421043,.1808424728873169,0,6,0,0,0,1269,1610361,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23jun2015,51,4.1431346,0.025759324,.2251633986928104,-0.072222222,0.058823529,0.382492293,.4379302013936299,.2134464809517376,0,6,0,0,0,1270,1612900,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24jun2015,26,3.7841897,0.044378702,.1423076923076923,-0.088461538,0.038461538,0.33760819,.3555352661042037,.1923076923076923,0,6,0,1,0,1271,1615441,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25jun2015,20,3.4011974,0.065000005,0.2875,0.0175,0.025,.4152935708628295,.5047957507745088,.1089724735885168,0,6,0,0,0,1272,1617984,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26jun2015,15,3.0445225,0.12000001,.2666666666666667,.1333333333333333,0,.4422166387140534,.4988876515698589,0,0,6,0,0,0,1273,1620529,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27jun2015,52,4.6821313,0.027366865,.3108974358974358,0.017948718,0.028846154,.3897989375342462,.4982752962714735,.1523363415168736,0,6,0,0,0,1274,1623076,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28jun2015,126,5.433722,0.01473923,.3029761904761905,0.082738095,0.034391534,.4025169712341569,.4969596479829689,.1773276298927924,0,6,0,0,0,1275,1625625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29jun2015,33,3.6109178,0.046831958,0.196969697,0.06969697,0.03030303,.3448625975703055,.3909854282992302,.1714198257421934,0,6,0,0,0,1276,1628176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30jun2015,88,5.0039463,0.013171488,.1626893939393939,-0.001704545,0.003787879,.3309573876086832,.3687786949349494,0.035330981,0,6,0,1,0,1277,1630729,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01jul2015,32,3.713572,0.04296875,.3697916666666666,.2239583333333333,0,.4396462731402497,.5290343912760094,0,0,7,0,0,0,1278,1633284,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02jul2015,24,3.7612002,0.0625,0.375,.1166666666666667,0,.4185789451624786,.5497474167490216,0,0,7,0,1,0,1279,1635841,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03jul2015,16,3.1780539,0.078125,.1916666666666667,.1041666666666667,0.0625,.3176519758757653,0.356073299,.2420614591379636,0,7,0,1,0,1280,1638400,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04jul2015,25,3.7376697,0.068799995,0.152,-0.096,0,.3087005021051958,0.330430023,0,0,7,0,0,0,1281,1640961,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05jul2015,57,5.1179938,0.055709448,.2510233918128655,.1042397660818713,0.046783626,.3694474239495515,.4343250090282527,.2017331966159103,0,7,0,0,0,1282,1643524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06jul2015,120,5.209486,0.075694449,.1354166666666667,0.009583333,0.029166667,.3128761624917363,.3407892697678269,.1619649310464734,0,7,0,0,0,1283,1646089,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jul2015,126,5.0562458,0.046863195,.1183862433862434,-0.003306878,0.026455026,.2939110875065051,.3168408031460386,.1548918642148618,0,7,0,0,0,1284,1648656,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08jul2015,32,3.4965076,0.087890625,0.3328125,0.1796875,0.015625,.4418726794493522,.5231902401075063,0.086996318,0,7,0,0,0,1285,1651225,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09jul2015,58,4.4188404,0.027348395,0.146551724,0.039655172,0,.3270640121050751,.3561962144140521,0,0,7,0,0,0,1286,1653796,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10jul2015,15,2.7725887,0.06666667,0.19,-0.19,0,.3624913792078372,.3624913792078372,0,0,7,0,0,0,1287,1656369,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11jul2015,13,3.713572,0.088757403,.3756410256410256,.3756410256410256,.1128205128205128,.3825586031088875,.3825586031088875,0.265876541,0,7,0,0,0,1288,1658944,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12jul2015,68,4.6347289,0.018598616,.5463235294117647,.1389705882352941,0.005882353,.3374118813581716,.6268997942862355,0.048149134,0,7,0,0,0,1289,1661521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13jul2015,43,4.0775375,0.028664144,0.313953488,.1069767441860465,0.018604651,.3794619172906259,.4807432950528138,.1205719199703789,0,7,0,0,0,1290,1664100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14jul2015,23,3.6375861,0.10018904,.1891304347826087,0.015217391,0,.3700636025648688,.4153141248576049,0,0,7,0,1,0,1291,1666681,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15jul2015,53,4.2626801,0.024563903,.1938679245283019,-0.027830189,0,0.376393814,.4224719589153529,0,0,7,0,0,0,1292,1669264,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16jul2015,294,6.2005091,0.012541071,.2480725623582767,.1473922902494331,0.016099773,.3795286739984345,.4287861044355765,.1194503499988129,1,7,0,0,0,1293,1671849,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17jul2015,68,4.4426513,0.017301038,.3735294117647059,.2147058823529412,0.066176471,.4344088772853981,.5311653962756723,.2410822986875734,0,7,0,0,0,1294,1674436,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18jul2015,22,3.4011974,0.10743802,.3954545454545454,.2136363636363637,0.090909091,.4769479414390791,.5815695491477075,.2874797872880344,0,7,0,0,0,1295,1677025,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19jul2015,9,2.8903718,0.18518519,.2666666666666667,.1111111111111111,0,.3858612300930075,0.455691037,0,0,7,0,0,0,1296,1679616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20jul2015,30,3.6375861,0.13555557,.4283333333333333,.4283333333333333,0.033333333,.4905240961348269,.4905240961348269,.1795054935711501,0,7,0,0,0,1297,1682209,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21jul2015,31,3.583519,0.075962536,0.05483871,0.009677419,0.032258065,.2122668887272529,.2190225186679736,.1766846959694085,0,7,0,0,0,1298,1684804,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jul2015,9,2.1972246,0.11111111,.6000000000000001,.3777777777777778,0,.4339738855430512,.6368809024853997,0,0,7,0,0,0,1299,1687401,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23jul2015,16,3.0910425,0.1875,.3145833333333333,-0.189583333,0.020833333,.4309177464048872,.4987092715199909,0.080687153,0,7,0,0,0,1300,1690000,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24jul2015,6,1.7917595,0.22222224,0.4,.1666666666666667,.1666666666666667,.4123105625617661,.5497474167490214,0.372677996,0,7,0,0,0,1301,1692601,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25jul2015,5,1.6094379,0.2,0.34,0.34,0.2,.2870540018881465,.2870540018881465,.2449489742783178,0,7,0,0,0,1302,1695204,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26jul2015,59,4.4659081,0.60183859,.2601694915254237,.1923728813559322,0.008474576,.4313734137844844,.4655790598378482,0.06454045,0,7,0,0,0,1303,1697809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27jul2015,11,2.6390574,0.090909094,.1545454545454545,0.027272727,0,.3340213285613425,.3670296225124791,0,0,7,0,0,0,1304,1700416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28jul2015,28,3.3672957,0.15306123,0.33125,-0.091964286,0,.4291095951419137,.5342323252068507,0,0,7,0,0,0,1305,1703025,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29jul2015,11,2.4849067,0.19008265,0.090909091,0.090909091,0,.2874797872880344,.2874797872880344,0,0,7,0,0,0,1306,1705636,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30jul2015,29,3.5263605,0.10582639,.1379310344827586,-0.068965517,0,.3448275862068967,.3649312153192539,0,0,7,1,0,0,1307,1708249,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31jul2015,11,2.4849067,0.090909094,.1818181818181818,0,0,.3856946079199349,.4264014327112209,0,0,7,0,0,0,1308,1710864,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01aug2015,6,1.7917595,0.72222221,0.5,-0.5,0,0.5,0.5,0,0,8,0,0,0,1309,1713481,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02aug2015,3,1.0986123,0.33333334,.4666666666666666,.4666666666666666,0,.3299831645537222,.3299831645537222,0,0,8,0,0,0,1310,1716100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03aug2015,20,3.2958369,0.28,0.53,0.33,0,.4063249930782009,.5806031346797914,0,0,8,0,0,0,1311,1718721,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04aug2015,20,3.1780539,0.23499998,0.3275,0.2275,0,.4509642447023933,.5087914602270759,0,0,8,0,0,0,1312,1721344,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05aug2015,20,3.0445225,0.57499999,0.4,0.1,0,.4898979485566357,.6244997998398398,0,0,8,0,0,0,1313,1723969,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06aug2015,21,3.0910425,0.40136057,.4880952380952381,.1357142857142857,0,.4707908144066802,.6644265083769714,0,0,8,0,0,0,1314,1726596,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07aug2015,13,2.7080503,0.5029586,.5153846153846154,.3615384615384615,0,.4797373541783909,.6042012674578175,0,0,8,0,0,0,1315,1729225,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08aug2015,23,3.2580965,0.39130431,.6021739130434782,.2543478260869565,0,.4837530498431137,.7293405364762389,0,0,8,0,0,0,1316,1731856,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09aug2015,19,2.9444389,0.37396121,.5026315789473684,0.081578947,0,0.481902394,.6915296786103196,0,0,8,0,0,0,1317,1734489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10aug2015,4,1.3862944,0.25,0.25,0.25,0,.4330127018922193,.4330127018922193,0,0,8,0,0,0,1318,1737124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11aug2015,19,3.2958369,0.49030474,.5552631578947369,.2394736842105263,0,.4787304309157342,0.692930267,0,0,8,0,0,0,1319,1739761,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12aug2015,5,2.3025851,0.2,0.54,-0.26,0,.4543126676640219,0.656048779,0,0,8,0,0,0,1320,1742400,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13aug2015,9,2.7080503,0.11111111,.2666666666666667,.2666666666666667,.2111111111111111,.3858612300930075,.3858612300930075,.3956554181058857,0,8,0,0,0,1321,1745041,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14aug2015,16,3.0445225,0.0703125,0.0625,0.0625,0,.2420614591379636,.2420614591379636,0,0,8,0,0,0,1322,1747684,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15aug2015,4,1.3862944,0.25,0.25,-0.25,0,.4330127018922193,.4330127018922193,0,0,8,0,0,0,1323,1750329,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16aug2015,3,1.0986123,0.33333334,.1666666666666667,-0.166666667,.1666666666666667,.2357022603955158,.2357022603955158,.2357022603955158,0,8,0,0,0,1324,1752976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17aug2015,3,1.0986123,0.33333334,0,0,0,0,0,0,0,8,0,0,0,1325,1755625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18aug2015,15,3.0445225,0.75999999,.5233333333333333,-0.01,0,.4908722395446248,0.717449185,0,0,8,0,0,0,1326,1758276,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19aug2015,17,2.9444389,0.51557094,.6029411764705882,0.05,0,.4551892264036025,.7538138325327064,0,0,8,0,0,0,1327,1760929,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20aug2015,10,2.6390574,0.1,0.14,0.14,0.2,.2799999999999999,.2799999999999999,0.4,0,8,0,0,0,1328,1763584,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21aug2015,17,3.0445225,0.37716267,.4117647058823529,.1764705882352941,0,.4921529567847504,.6169463812765598,0,0,8,0,0,0,1329,1766241,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22aug2015,15,2.9444389,0.87555557,0.59,0.056666667,0,.4831148931672465,.7604530813198725,0,0,8,0,0,0,1330,1768900,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23aug2015,5,1.6094379,0.2,0,0,0,0,0,0,0,8,0,0,0,1331,1771561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24aug2015,5,1.9459101,0.2,0.23,-0.23,0,.3893584466786357,.3893584466786357,0,0,8,0,0,0,1332,1774224,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25aug2015,3,1.6094379,0.33333334,0.45,-0.45,0,.4143267631552018,.4143267631552018,0,0,8,0,0,0,1333,1776889,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26aug2015,29,3.6109178,0.28656361,.4866379310344827,0.017672414,0,.4403653830970393,.6560684662003269,0,0,8,0,0,0,1334,1779556,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27aug2015,17,2.9444389,0.59861594,.6029411764705882,.1676470588235294,0,.4551892264036024,.7366340731906631,0,0,8,0,1,0,1335,1782225,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28aug2015,25,3.713572,0.052799996,.2613333333333333,-0.018666667,0,.2875459383588415,.3881099500571111,0,0,8,0,0,0,1336,1784896,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29aug2015,1,0,1,0.7,0.7,0,0,0,0,0,8,0,1,0,1337,1787569,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30aug2015,4,1.3862944,0.25,0.5,-0.5,0,0.5,0.5,0,0,8,0,0,0,1338,1790244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31aug2015,13,2.8332133,0.088757403,0.026923077,0.026923077,0.038461538,0.093264274,0.093264274,.1332346775052983,0,8,0,0,0,1339,1792921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01sep2015,5,1.9459101,0.2,0,0,0,0,0,0,0,9,0,0,0,1340,1795600,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02sep2015,25,3.3672957,0.3344,0.478,0.182,0,.4463361961571121,.6281528476414001,0,0,9,0,0,0,1341,1798281,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03sep2015,237,5.6664267,0.016753012,.1386075949367089,-0.022151899,0.092123769,0.314046951,.3425592592896696,.2820191074953062,1,9,0,0,0,1342,1800964,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04sep2015,94,4.7621741,0.023087369,.1838652482269503,.1062056737588652,.1212765957446809,.3269102085319951,.3597180407060729,.3055766576614777,0,9,0,0,0,1343,1803649,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05sep2015,17,3.4011974,0.12802769,0.238235294,0.079411765,0.029411765,0.38330199,.4442637079646871,.1176470588235295,0,9,0,0,0,1344,1806336,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06sep2015,8,2.3025851,0.25,0.0875,0.0875,0,.2315032397181516,.2315032397181516,0,0,9,0,0,0,1345,1809025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07sep2015,10,2.6390574,0.22000001,0.335,0.145,0,0.389903834,.4931784666832078,0,0,9,0,0,0,1346,1811716,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08sep2015,18,3.0910425,0.055555556,.1666666666666667,-0.166666667,0.1,.3726779962499649,.3726779962499649,.2848001248439178,0,9,0,0,0,1347,1814409,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09sep2015,5,2.3025851,0.2,0,0,0,0,0,0,0,9,0,1,0,1348,1817104,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10sep2015,21,3.2188759,0.52834469,.3452380952380952,.3166666666666667,0,0.421704241,.4435606291658805,0,0,9,0,1,0,1349,1819801,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11sep2015,30,3.6375861,0.053333338,0.1,-0.1,.2666666666666667,0.3,0.3,.4422166387140532,0,9,0,0,0,1350,1822500,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12sep2015,11,2.6390574,0.1570248,0.063636364,0.063636364,.1818181818181818,.2012358511016241,.2012358511016241,.3856946079199349,0,9,0,0,0,1351,1825201,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13sep2015,23,3.6109178,0.44045371,.4065217391304348,.3065217391304348,.1304347826086956,.4253654050205302,0.50223508,.3367811605397753,0,9,0,0,0,1352,1827904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14sep2015,15,2.9444389,0.093333341,0.3,0.073333333,0.066666667,.3741657386773941,.4739432689913659,.2494438257849294,0,9,0,0,0,1353,1830609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15sep2015,21,3.2580965,0.74149662,.3428571428571428,.2476190476190476,0,.4065785563073631,.4706824302152978,0,0,9,0,0,0,1354,1833316,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16sep2015,9,2.7080503,0.25925925,.2222222222222222,.2222222222222222,0,0.41573971,0.41573971,0,0,9,0,0,0,1355,1836025,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17sep2015,21,3.0445225,0.40589571,.3523809523809524,0.319047619,0.023809524,.3759040500916204,.4045797909637058,0.106479427,0,9,1,0,0,1356,1838736,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18sep2015,21,3.1354942,0.59637189,.3642857142857143,.2547619047619047,0,.4189393799604337,.4932653014315644,0,0,9,0,0,0,1357,1841449,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19sep2015,12,2.8332133,0.083333336,0.083333333,0.083333333,0,.2763853991962833,.2763853991962833,0,0,9,0,0,0,1358,1844164,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
