date,TweetVolumeDaily,ln_tweetsDaily,H_daily,meanAbsPolarityDaily,meanPolarityDaily,meanSubjectivityDaily,stdAbsPolarityDaily,stdPolarityDaily,stdSubjectivityDaily,pressConf,month,EconBulletin,speechOtherBoard,speechPresident,n,n2,MonPolAccounts,tweetECB,whatever,dow,dec24,dec25,dec26,dec31,jan01,may01,may09,nov01,oct03,easterSun,easterMon,goodfriday,goodsat,ascension,whitMon,corpus,F1_pressConf,F2_pressConf,F3_pressConf,F4_pressConf,F5_pressConf,L1_pressConf,L2_pressConf,L3_pressConf,date_2
10aug2015,4,1.3862944,.25,.25,.25,0,.4330127018922193,.4330127018922193,0,0,8,0,0,0,1318,1737124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318
11aug2015,19,3.2958369,.49030474,.5552631578947369,.2394736842105263,0,.4787304309157342,.692930266744524,0,0,8,0,0,0,1319,1739761,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319
12aug2015,5,2.3025851,.2,.54,-.26,0,.4543126676640219,.656048778674269,0,0,8,0,0,0,1320,1742400,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
13aug2015,9,2.7080503,.11111111,.2666666666666667,.2666666666666667,.2111111111111111,.3858612300930075,.3858612300930075,.3956554181058857,0,8,0,0,0,1321,1745041,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321
14aug2015,16,3.0445225,.0703125,.0625,.0625,0,.2420614591379636,.2420614591379636,0,0,8,0,0,0,1322,1747684,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322
15aug2015,4,1.3862944,.25,.25,-.25,0,.4330127018922193,.4330127018922193,0,0,8,0,0,0,1323,1750329,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323
16aug2015,3,1.0986123,.33333334,.1666666666666667,-.1666666666666667,.1666666666666667,.2357022603955158,.2357022603955158,.2357022603955158,0,8,0,0,0,1324,1752976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324
17aug2015,3,1.0986123,.33333334,0,0,0,0,0,0,0,8,0,0,0,1325,1755625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325
18aug2015,15,3.0445225,.75999999,.5233333333333333,-.01,0,.4908722395446248,.717449185192466,0,0,8,0,0,0,1326,1758276,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326
19aug2015,17,2.9444389,.51557094,.6029411764705882,.05,0,.4551892264036025,.7538138325327064,0,0,8,0,0,0,1327,1760929,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327
20aug2015,10,2.6390574,.1,.14,.14,.2,.2799999999999999,.2799999999999999,.4,0,8,0,0,0,1328,1763584,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328
21aug2015,17,3.0445225,.37716267,.4117647058823529,.1764705882352941,0,.4921529567847504,.6169463812765598,0,0,8,0,0,0,1329,1766241,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329
22aug2015,15,2.9444389,.87555557,.59,.0566666666666667,0,.4831148931672465,.7604530813198725,0,0,8,0,0,0,1330,1768900,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330
23aug2015,5,1.6094379,.2,0,0,0,0,0,0,0,8,0,0,0,1331,1771561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331
24aug2015,5,1.9459101,.2,.23,-.23,0,.3893584466786357,.3893584466786357,0,0,8,0,0,0,1332,1774224,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332
25aug2015,3,1.6094379,.33333334,.45,-.45,0,.4143267631552018,.4143267631552018,0,0,8,0,0,0,1333,1776889,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333
26aug2015,29,3.6109178,.28656361,.4866379310344827,.0176724137931035,0,.4403653830970393,.6560684662003269,0,0,8,0,0,0,1334,1779556,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334
27aug2015,17,2.9444389,.59861594,.6029411764705882,.1676470588235294,0,.4551892264036024,.7366340731906631,0,0,8,0,1,0,1335,1782225,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335
28aug2015,25,3.713572,.052799996,.2613333333333333,-.0186666666666667,0,.2875459383588415,.3881099500571111,0,0,8,0,0,0,1336,1784896,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336
29aug2015,1,0,1,.7,.7,0,0,0,0,0,8,0,1,0,1337,1787569,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1337
30aug2015,4,1.3862944,.25,.5,-.5,0,.5,.5,0,0,8,0,0,0,1338,1790244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1338
31aug2015,13,2.8332133,.088757403,.0269230769230769,.0269230769230769,.0384615384615385,.0932642742537088,.0932642742537088,.1332346775052983,0,8,0,0,0,1339,1792921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1339
01sep2015,5,1.9459101,.2,0,0,0,0,0,0,0,9,0,0,0,1340,1795600,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1340
02sep2015,25,3.3672957,.3344,.478,.182,0,.4463361961571121,.6281528476414001,0,0,9,0,0,0,1341,1798281,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1341
03sep2015,237,5.6664267,.016753012,.1386075949367089,-.0221518987341772,.0921237693389592,.314046950898233,.3425592592896696,.2820191074953062,1,9,0,0,0,1342,1800964,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342
04sep2015,94,4.7621741,.023087369,.1838652482269503,.1062056737588652,.1212765957446809,.3269102085319951,.3597180407060729,.3055766576614777,0,9,0,0,0,1343,1803649,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1343
05sep2015,17,3.4011974,.12802769,.238235294117647,.0794117647058824,.0294117647058824,.383301989591645,.4442637079646871,.1176470588235295,0,9,0,0,0,1344,1806336,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1344
06sep2015,8,2.3025851,.25,.0875,.0875,0,.2315032397181516,.2315032397181516,0,0,9,0,0,0,1345,1809025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1345
07sep2015,10,2.6390574,.22000001,.335,.145,0,.389903834297638,.4931784666832078,0,0,9,0,0,0,1346,1811716,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346
08sep2015,18,3.0910425,.055555556,.1666666666666667,-.1666666666666667,.1,.3726779962499649,.3726779962499649,.2848001248439178,0,9,0,0,0,1347,1814409,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
09sep2015,5,2.3025851,.2,0,0,0,0,0,0,0,9,0,1,0,1348,1817104,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348
10sep2015,21,3.2188759,.52834469,.3452380952380952,.3166666666666667,0,.421704241287874,.4435606291658805,0,0,9,0,1,0,1349,1819801,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349
11sep2015,30,3.6375861,.053333338,.1,-.1,.2666666666666667,.3,.3,.4422166387140532,0,9,0,0,0,1350,1822500,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350
12sep2015,11,2.6390574,.1570248,.0636363636363636,.0636363636363636,.1818181818181818,.2012358511016241,.2012358511016241,.3856946079199349,0,9,0,0,0,1351,1825201,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351
13sep2015,23,3.6109178,.44045371,.4065217391304348,.3065217391304348,.1304347826086956,.4253654050205302,.502235080031619,.3367811605397753,0,9,0,0,0,1352,1827904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352
14sep2015,15,2.9444389,.093333341,.3,.0733333333333333,.0666666666666667,.3741657386773941,.4739432689913659,.2494438257849294,0,9,0,0,0,1353,1830609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353
15sep2015,21,3.2580965,.74149662,.3428571428571428,.2476190476190476,0,.4065785563073631,.4706824302152978,0,0,9,0,0,0,1354,1833316,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354
16sep2015,9,2.7080503,.25925925,.2222222222222222,.2222222222222222,0,.415739709641549,.415739709641549,0,0,9,0,0,0,1355,1836025,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355
17sep2015,21,3.0445225,.40589571,.3523809523809524,.319047619047619,.0238095238095238,.3759040500916204,.4045797909637058,.10647942749999,0,9,1,0,0,1356,1838736,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356
18sep2015,21,3.1354942,.59637189,.3642857142857143,.2547619047619047,0,.4189393799604337,.4932653014315644,0,0,9,0,0,0,1357,1841449,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357
19sep2015,12,2.8332133,.083333336,.0833333333333333,.0833333333333333,0,.2763853991962833,.2763853991962833,0,0,9,0,0,0,1358,1844164,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358
20sep2015,19,3.0445225,.63434905,.3815789473684211,.1552631578947368,0,.442840866724151,.5635635528636885,0,0,9,0,0,0,1359,1846881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359
21sep2015,7,2.4849067,.18367349,0,0,0,0,0,0,0,9,0,0,0,1360,1849600,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
22sep2015,9,2.1972246,.20987655,.1555555555555556,.1555555555555556,.1111111111111111,.2910177967490843,.2910177967490843,.3142696805273545,0,9,0,0,0,1361,1852321,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361
23sep2015,121,4.9972124,.022744348,.1271349862258953,.0692837465564738,.0165289256198347,.2896923119269034,.3086822035286635,.1274979224838141,0,9,0,1,1,1362,1855044,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362
24sep2015,32,3.6888795,.091796875,.14296875,.14296875,.0625,.323870294675874,.323870294675874,.2420614591379636,0,9,0,1,0,1363,1857769,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363
25sep2015,29,3.3672957,.74791914,.3568965517241379,.2086206896551724,0,.4262353522472658,.5152951891738667,0,0,9,0,0,0,1364,1860496,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364
26sep2015,7,1.9459101,.55102044,.1428571428571428,.1428571428571428,0,.3499271061118827,.3499271061118827,0,0,9,0,0,0,1365,1863225,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365
27sep2015,18,2.9444389,.7962963,.0777777777777778,.0777777777777778,0,.2199887763691481,.2199887763691481,0,0,9,0,0,0,1366,1865956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366
28sep2015,12,2.7080503,.083333336,0,0,0,0,0,0,0,9,0,1,0,1367,1868689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367
29sep2015,7,1.9459101,.18367349,0,0,.1428571428571428,0,0,.3499271061118827,0,9,0,1,0,1368,1871424,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368
30sep2015,18,3.0910425,.080246918,.0555555555555556,.0555555555555556,0,.2290614236454256,.2290614236454256,0,0,9,0,0,0,1369,1874161,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369
01oct2015,34,3.713572,.42906576,.2573529411764706,.1308823529411764,0,.371430532049276,.4325054752938621,0,0,10,0,1,1,1370,1876900,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370
02oct2015,20,3.1354942,.22999999,.1366666666666667,.1366666666666667,.05,.2930491047209968,.2930491047209968,.2179449471770336,0,10,0,1,0,1371,1879641,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371
03oct2015,21,3.0445225,1,.4166666666666667,.2119047619047619,0,.3962122246777944,.5345012721942992,0,0,10,0,0,0,1372,1882384,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372
04oct2015,23,3.2580965,.12287334,.691304347826087,.691304347826087,0,.3866388534854907,.3866388534854907,0,0,10,0,0,0,1373,1885129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373
05oct2015,12,2.6390574,.097222231,.5333333333333333,.4166666666666667,0,.4624812308503869,.5698440332426252,0,0,10,0,0,0,1374,1887876,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374
06oct2015,35,3.6635616,.12326531,.1371428571428571,.08,.0285714285714286,.3071395348657529,.3267152539182357,.1665986255670086,0,10,0,1,1,1375,1890625,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375
07oct2015,18,2.9444389,.53703701,.3111111111111111,.2333333333333333,0,.3478327964999673,.404145188432738,0,0,10,0,0,0,1376,1893376,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376
08oct2015,17,3.1354942,.39792392,.3705882352941177,.288235294117647,0,.3493939389392352,.4199192540605823,0,0,10,0,1,0,1377,1896129,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377
09oct2015,34,3.6109178,.034602076,.0602941176470588,.0191176470588235,.0735294117647059,.2092632073858133,.2169354423766885,.2465155090329442,0,10,0,0,0,1378,1898884,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378
10oct2015,5,1.7917595,.2,.2066666666666666,-.2066666666666666,.1333333333333333,.278408173570948,.278408173570948,.2666666666666667,0,10,0,0,0,1379,1901641,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379
11oct2015,23,3.3672957,.047258981,0,0,0,0,0,0,0,10,0,1,0,1380,1904400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
12oct2015,26,3.4965076,.03846154,.0711538461538462,.0057692307692308,0,.2304565188936769,.2411219461173293,0,0,10,0,0,0,1381,1907161,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381
13oct2015,10,2.3978953,.66000003,.07,.07,0,.21,.21,0,0,10,0,0,0,1382,1909924,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382
14oct2015,24,3.4011974,.5173611,.3770833333333333,.05625,0,.410279164783633,.5543976648880595,0,0,10,0,1,0,1383,1912689,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383
15oct2015,24,3.2580965,.36458331,.20625,.19375,0,.3512811374099098,.3583272770806041,0,0,10,0,1,0,1384,1915456,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384
16oct2015,16,2.7725887,.2265625,.30625,.21875,0,.3472548595772275,.4080728335726356,0,0,10,0,0,0,1385,1918225,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385
17oct2015,5,1.6094379,.28,0,0,0,0,0,0,0,10,0,0,0,1386,1920996,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1386
18oct2015,34,3.6375861,.39273354,.3220588235294117,.1955882352941176,.0735294117647059,.3496197885414846,.4332448782934128,.1770822732175338,0,10,0,0,0,1387,1923769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1387
19oct2015,5,2.7080503,.28,.2,-.2,.2,.4000000000000001,.4000000000000001,.4,0,10,0,0,0,1388,1926544,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1388
20oct2015,13,2.9444389,.07692308,0,0,0,0,0,0,0,10,0,1,0,1389,1929321,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1389
21oct2015,13,2.7080503,.088757403,.4346153846153846,.1730769230769231,0,.4138861862250647,.5746622367883002,0,0,10,0,0,0,1390,1932100,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1390
22oct2015,345,6.1158919,.012039488,.245024154589372,.1465700483091787,.0565217391304348,.366271470465257,.4155825397531318,.2060520975838739,1,10,0,0,0,1391,1934881,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391
23oct2015,161,5.2417469,.015855871,.2069875776397515,.1809006211180124,.0496894409937888,.3607726695584674,.3745340327348545,.2025073339987716,0,10,0,0,0,1392,1937664,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1392
24oct2015,48,3.9702919,.0703125,.3958333333333333,.3958333333333333,0,.3870068546622341,.3870068546622341,0,0,10,0,0,0,1393,1940449,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1393
25oct2015,51,4.1108737,.3341023,.2647058823529412,.1745098039215686,0,.3517873295892214,.4041903731498568,0,0,10,0,0,0,1394,1943236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1394
26oct2015,45,3.9318256,.058765434,.0766666666666667,.0322222222222222,.0222222222222222,.2475659283683619,.2571544187093203,.1474055462380178,0,10,0,1,0,1395,1946025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395
27oct2015,27,3.4657359,.16049382,.2654320987654321,.0975308641975308,.0493827160493827,.3516546989340913,.4296544621743517,.1967577463025831,0,10,0,0,0,1396,1948816,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396
28oct2015,29,3.4965076,.067776456,.3112068965517241,-.2405172413793103,0,.3565632293214792,.4076009391117786,0,0,10,0,1,0,1397,1951609,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397
29oct2015,55,4.1108737,.50876027,.2918181818181818,.1227272727272727,0,.3734073618064322,.4577432966410702,0,0,10,0,1,0,1398,1954404,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398
30oct2015,48,3.9889841,.046875,.2125,-.0875,0,.3756244800329178,.4226035376094243,0,0,10,0,0,0,1399,1957201,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399
31oct2015,29,3.4657359,.03686088,.2775862068965517,-.1603448275862069,0,.4306342969861838,.4866102508849866,0,0,10,0,0,0,1400,1960000,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
01nov2015,50,3.9702919,.26319999,.322,.322,0,.3488782022425593,.3488782022425593,0,0,11,0,0,0,1401,1962801,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
02nov2015,42,3.9889841,.032879818,.1583333333333333,.0773809523809524,0,.3320062869934463,.3595967286506316,0,0,11,0,1,0,1402,1965604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
03nov2015,40,3.9120231,.096249998,.245,.11,.025,.4049382669000303,.4603259714593563,.1561249499599599,0,11,0,1,1,1403,1968409,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403
04nov2015,70,4.3307333,.031836737,.1571428571428571,.0314285714285714,.0428571428571429,.3200765214629726,.3551831950428064,.2025349554108261,0,11,0,1,1,1404,1971216,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404
05nov2015,20,3.4339871,.060000002,.135,.035,.15,.3259984662540609,.3511053972812151,.3570714214271425,0,11,1,1,0,1405,1974025,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405
06nov2015,36,3.7841897,.19290122,.25,.1722222222222222,0,.3593976442141303,.4024999041484433,0,0,11,0,1,0,1406,1976836,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406
07nov2015,3,1.6094379,.33333334,0,0,0,0,0,0,0,11,0,0,0,1407,1979649,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407
08nov2015,44,3.7841897,.82851243,.2272727272727273,.1681818181818182,0,.3425264663720005,.3750895209950959,0,0,11,0,0,0,1408,1982464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408
09nov2015,16,2.9957323,.09375,.1708333333333333,-.0416666666666667,0,.3186069940642651,.3591076904402541,0,0,11,0,0,0,1409,1985281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409
10nov2015,50,4.1743875,.30320004,.198,.05,.02,.3597165550819144,.4075536774462968,.1399999999999999,0,11,0,0,0,1410,1988100,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410
11nov2015,69,4.4188404,.065322407,.1456521739130435,.0123188405797101,.0057971014492754,.3150499305303182,.3468706684911905,.047804123195567,0,11,0,1,1,1411,1990921,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411
12nov2015,217,5.5606818,.034424175,.1426267281105991,-.0633640552995392,.0092165898617512,.315339059457037,.3402441806802576,.095559637572939,0,11,0,1,0,1412,1993744,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412
13nov2015,26,3.7376697,.05029586,.1192307692307692,.0115384615384615,0,.2842253044129587,.3080046491618681,0,0,11,0,0,0,1413,1996569,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413
14nov2015,13,2.7725887,.07692308,.1307692307692308,.0230769230769231,0,.3122735866182221,.3377615138476946,0,0,11,0,0,0,1414,1999396,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414
15nov2015,38,3.6888795,.85041553,.3263157894736842,.0947368421052631,0,.3918137383249422,.5010238824127273,0,0,11,0,0,0,1415,2002225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415
16nov2015,8,2.1972246,.125,.5,0,0,.5,.7071067811865476,0,0,11,0,1,0,1416,2005056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416
17nov2015,23,3.6109178,.054820418,.0978260869565217,.0978260869565217,0,.2352049341714606,.2352049341714606,0,0,11,0,0,0,1417,2007889,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417
18nov2015,34,3.5553482,.36332184,.1323529411764706,.0735294117647059,0,.289746936476008,.3099419523730701,0,0,11,0,1,0,1418,2010724,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418
19nov2015,36,3.6888795,.35339504,.1583333333333333,-.0416666666666667,.0416666666666667,.3021910727411458,.3386041608985006,.1816207893141949,0,11,0,1,0,1419,2013561,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419
20nov2015,269,5.7525725,.016403863,.2427509293680297,.1736059479553903,.0483271375464684,.378061796999429,.4143907707635263,.2100782931755534,0,11,0,1,1,1420,2016400,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420
21nov2015,64,4.2341065,.15625,.16640625,.11328125,.0625,.3515651041570218,.372097327185291,.2420614591379636,0,11,0,1,0,1421,2019241,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421
22nov2015,24,3.2188759,.57291669,.1833333333333333,-.125,.0416666666666667,.3636237371545238,.3875671984744495,.1998263134713635,0,11,0,0,0,1422,2022084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422
23nov2015,35,3.6375861,.03836735,.1714285714285714,.1142857142857143,0,.3768830273792264,.3979539507766892,0,0,11,0,1,0,1423,2024929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423
